date,tmax,tmin,rain,srad,rhum
1980-11-25,28.05,22.355299539170506,0,18.457480343432863,94
1980-11-26,30,20.6,1,9.935239522502366,90
1980-11-27,30.4,22.2,0,15.151126960562378,89.44618834080717
1980-11-28,29.287499999999998,22.72157894736842,0,15.266110039658948,94
1980-11-29,30.215126050420167,22.2,6.8,13.164103186516261,90.83333333333333
1980-11-30,31.2,22.6,0,23.577403929749355,86
1980-12-01,30.6,21.754237288135595,0,14.576408946758342,84
1980-12-02,31.48951048951049,21.2,0,17.831033313251602,80.33333333333333
1980-12-03,31.4,22.2,0,14.715697276370912,83
1980-12-04,32.55257731958763,21.6,0,22.917459878288586,80
1980-12-05,33,21.913358778625955,0,22.97191314342021,79
1980-12-06,28.607317073170734,22.72157894736842,0,11.286938417447129,96.63157894736842
1980-12-07,30.974468085106384,21.382572614107882,23.2,18.247810277221188,91
1980-12-08,31,21.8,3.7,16.921968035065348,87.6
1980-12-09,30.4,21.382572614107882,0,15.192712909770705,91.99999999999999
1980-12-10,31.126315789473683,22.2,0,16.257866194448628,85
1980-12-11,30.974468085106384,20.98627450980392,0,16.257866194448628,87.6
1980-12-12,32.23157894736842,21.382572614107882,0,21.47403363185754,83
1980-12-13,31.126315789473683,22,0,15.192712909770705,88.28571428571429
1980-12-14,30.8,22.2,0,15.534203961843737,88.99999999999999
1980-12-15,31.2,22.6,0,14.449496849973366,87
1980-12-16,32,21.57882882882883,0.2,18.52258217835683,85
1980-12-17,31.4,22.6,0,12.287912169255483,85
1980-12-18,32.4,22.355299539170506,0,16.015011644752903,83
1980-12-19,32.98947368421052,22.6,0,22.285614727912,81
1980-12-20,32.73896103896104,22.355299539170506,0,21.93532053398151,80
1980-12-21,31.820800000000002,22.2,0,15.309326630749123,82
1980-12-22,29,22.355299539170506,0,13.04434507189577,96.10526315789473
1980-12-23,30.19922480620155,21.025142857142857,0,12.846741686402861,92
1980-12-24,29.4,22,0,12.634982497871158,93.63636363636363
1980-12-25,30.4,22,0,16.63310550119747,91
1980-12-26,31,22.072767857142857,9.2,14.832621486020045,87.6
1980-12-27,30.6,22.2,5.7,10.856940919906847,89
1980-12-28,32,21.913358778625955,0.1,21.161550933638516,82
1980-12-29,30.8,21.2,0.9,11.926388868819236,88
1980-12-30,32.23157894736842,21.754237288135595,0,20.55493489416656,81.60294117647058
1980-12-31,31.4,22.2,0,17.146428705886343,84
1981-01-01,31.5,22,0,15.309326630749123,75
1981-01-02,34,19,0,16.921968035065348,72
1981-01-03,33.4,21.2,0,24.01875212814595,58
